reaction_id,chemical_composition,surface_composition,facet,sites,reaction_energy_eV,publication_id,publication_title,publication_doi
UmVhY3Rpb246NDExNjk3,Sc9Sn3,Sc3Sn,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.00576196810141,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzcw,Os9Tc3,Os3Tc,111,"{""N"": ""hollow|A_A_B|HCP""}",-0.8507960260121763,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODYy,Os9Ru3,Os3Ru,111,"{""NH"": ""hollow|A_A_B|FCC""}",-0.5638061318722976,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTMy,Hg3V9,V3Hg,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-8.569897179309919,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTc5,Al3V9,V3Al,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-8.059323725210561,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDI5,Ir6Rh6,IrRh,101,"{""NH"": ""hollow|A_B_B|HCP""}",-0.30151301777095796,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDY5,In3V9,V3In,111,"{""N"": ""hollow""}",-4.602575372631691,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODI1,Nb9Pt3,Nb3Pt,111,"{""O"": ""hollow""}",-10.254593682763698,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDU2,Hg3Nb9,Nb3Hg,111,"{""O"": ""hollow"", ""S"": ""hollow""}",-10.624210672058553,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDEwOTk5,Rh6Sc6,RhSc,101,"{""C"": ""bridge"", ""H"": ""hollow""}",0.07774523656496513,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDgw,Pt3Sc9,Sc3Pt,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-3.60086201829688,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMTk4,Au3Sc9,Sc3Au,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.761837207429039,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDA3,Hg3Sc9,Sc3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-10.895219864629553,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTgz,In6Sc6,InSc,101,"{""C"": ""hollow"", ""H"": ""bridge"", ""O"": ""hollow""}",-3.1556401040102173,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTky,Nb6Tl6,NbTl,101,"{""H"": ""bridge"", ""N"": ""bridge""}",-1.9680421131135404,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDQ4,Tc3V9,V3Tc,111,"{""C"": ""bridge"", ""O"": ""hollow""}",-4.44814900037602,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDkw,Os3V9,V3Os,111,"{""H"": ""hollow""}",-2.3803802947203963,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNjk4,Sc9Sn3,Sc3Sn,111,"{""H"": ""hollow""}",-2.331704843314526,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzcx,Ti3Zr9,Zr3Ti,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.195046667016015,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODYz,Nb3Zr9,Zr3Nb,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.463614046005262,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTMz,Hg3V9,V3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-8.810401322285884,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTgw,Al3V9,V3Al,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-8.076879285696464,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDMw,Ga3V9,V3Ga,111,"{""C"": ""hollow"", ""O"": ""hollow""}",-5.698760256846072,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDcw,In3V9,V3In,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-8.046070148513536,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDAw,Rh6Sc6,RhSc,101,"{""N"": ""hollow"", ""O"": ""hollow""}",-5.404201244110709,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDgx,Pt3Sc9,Sc3Pt,111,"{""H"": ""hollow""}",-2.3109447343139777,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODI2,Nb9Pt3,Nb3Pt,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.299606545513939,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDU3,Hg3Nb9,Nb3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-5.5690637268204455,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMTk5,Cu3Tc9,Tc3Cu,111,"{""S"": ""hollow|A_A_A|HCP""}",-2.6651505560948294,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDA4,Hg3Sc9,Sc3Hg,111,"{""H"": ""hollow"", ""O"": ""hollow""}",-6.413194187876911,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTg0,Bi6Tc6,BiTc,101,"{""N"": ""bridge|B_B|A""}",-0.16432641791288916,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTkz,Nb6Tl6,NbTl,101,"{""O"": ""bridge"", ""S"": ""top""}",-6.215871381957413,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDQ5,Tc3V9,V3Tc,111,"{""C"": ""bridge"", ""H"": ""hollow""}",-3.947993696637127,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDkx,Os3V9,V3Os,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-5.1904697019282935,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NTA4,Ru3V9,V3Ru,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-3.738587675753365,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNjk5,Sc9Sn3,Sc3Sn,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-5.676987204116074,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzcy,Ti3Zr9,Zr3Ti,111,"{""O"": ""hollow""}",-11.55594682316314,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODY0,Nb3Zr9,Zr3Nb,111,"{""O"": ""hollow""}",-11.69905121875945,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTM0,Hg3V9,V3Hg,111,"{""C"": ""hollow"", ""O"": ""hollow""}",-4.41893240977663,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTgx,Al3V9,V3Al,111,"{""C"": ""hollow"", ""O"": ""hollow""}",-3.949126234574237,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDMx,Ga3V9,V3Ga,111,"{""N"": ""hollow""}",-4.462703689237969,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDcx,In3V9,V3In,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-7.754897320696159,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODI3,Nb9Pt3,Nb3Pt,111,"{""H"": ""hollow""}",-2.006146213918271,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDU4,Hg3Nb9,Nb3Hg,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-10.673694573598596,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTk0,Nb6Tl6,NbTl,101,"{""C"": ""hollow-tilt"", ""H"": ""bridge""}",3.7269246047939077,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDUw,Tc3V9,V3Tc,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-13.71388834063896,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDky,Os3V9,V3Os,111,"{""O"": ""hollow"", ""S"": ""hollow""}",-10.839449997265774,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTM1,Hg3V9,V3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-3.153767961039989,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTgy,Ir6Rh6,IrRh,101,"{""CH2"": ""hollow|A_B_B|HCP""}",1.25493147187359,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDMy,Ga3V9,V3Ga,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-8.072551314820885,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDcy,In3V9,V3In,111,"{""C"": ""hollow"", ""O"": ""hollow""}",-3.9703255352775386,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDAx,Fe3Tc9,Tc3Fe,111,"{""O"": ""hollow|A_A_A|FCC""}",-1.0066421520606923,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDgy,Pt3Sc9,Sc3Pt,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-5.513538897613387,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMjAw,Au3Sc9,Sc3Au,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-12.613032078106016,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDA5,Al3Tc9,Tc3Al,111,"{""S"": ""hollow|A_A_A|FCC""}",-2.6950162743923443,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTg1,In6Sc6,InSc,101,"{""H"": ""bridge"", ""S"": ""hollow""}",-3.6376273191107202,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzAw,Os9Ti3,Os3Ti,111,"{""C"": ""hollow|A_A_B|HCP""}",1.4764823414925559,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzcz,Ti3Zr9,Zr3Ti,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.138114873507561,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODY1,Nb3Zr9,Zr3Nb,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.458055984693033,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODI4,Nb9Pt3,Nb3Pt,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-4.709714618025089,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDU5,Hg3Nb9,Nb3Hg,111,"{""H"": ""hollow"", ""O"": ""hollow""}",-11.187203455863028,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTk1,Nb6Tl6,NbTl,101,"{""N"": ""bridge"", ""O"": ""bridge""}",-6.200374770899771,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDAy,Rh6Sc6,RhSc,101,"{""H"": ""hollow"", ""O"": ""hollow""}",-8.572179670068408,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDgz,Pt3Sc9,Sc3Pt,111,"{""O"": ""hollow"", ""S"": ""hollow""}",-13.49205814615766,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMjAx,Au3Sc9,Sc3Au,111,"{""H"": ""hollow"", ""O"": ""hollow""}",-13.873440793265445,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDEw,Hg3Sc9,Sc3Hg,111,"{""C"": ""hollow"", ""S"": ""hollow""}",-7.978463873470105,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTg2,In6Sc6,InSc,101,"{""H"": ""bridge"", ""O"": ""hollow"", ""S"": ""hollow""}",-14.472379951168477,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzAx,Sc9Sn3,Sc3Sn,111,"{""O"": ""hollow"", ""S"": ""hollow""}",-13.32656626456287,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDUx,Tc3V9,V3Tc,111,"{""C"": ""bridge"", ""H"": ""hollow"", ""O"": ""hollow""}",-9.552682566727754,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDkz,Os3V9,V3Os,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-10.375299164011494,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTM2,Hg3V9,V3Hg,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-12.83139785553999,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTgz,Al3V9,V3Al,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-2.89321025284778,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzc0,Ti3Zr9,Zr3Ti,111,"{""H"": ""hollow""}",-2.0413340707145267,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODY2,Nb3Zr9,Zr3Nb,111,"{""H"": ""hollow""}",-2.092707802910752,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDMz,Ga3V9,V3Ga,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-7.9990212573342205,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDcz,In3V9,V3In,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-2.6930084825461336,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDAz,Rh6Sc6,RhSc,101,"{""H"": ""hollow"", ""O"": ""hollow"", ""S"": ""hollow""}",-14.818315689166411,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDg0,Pt3Tc9,Tc3Pt,111,"{""O"": ""hollow|A_A_A|HCP""}",-1.3632568616632739,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMjAy,Au3Sc9,Sc3Au,111,"{""H"": ""hollow"", ""O"": ""hollow"", ""S"": ""hollow""}",-25.550576507759615,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDEx,Hg3Sc9,Sc3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""N"": ""hollow""}",-5.015764998301506,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTg3,In6Sc6,InSc,101,"{""C"": ""hollow"", ""H"": ""bridge"", ""S"": ""hollow""}",-2.677034719748576,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzAy,Sc9Sn3,Sc3Sn,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.764736852812916,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzc1,Os9Tc3,Os3Tc,111,"{""O"": ""hollow|A_A_A|HCP""}",-0.4041915012605273,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODI5,Cu3Ru9,Ru3Cu,111,"{""CH"": ""hollow|A_A_A|HCP""}",0.6155379659303719,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDYw,Hg3Nb9,Nb3Hg,111,"{""H"": ""hollow"", ""O"": ""hollow"", ""S"": ""hollow""}",-19.874549865957306,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTk2,Nb6Tl6,NbTl,101,"{""H"": ""bridge"", ""O"": ""bridge""}",-7.628321799661762,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDUy,Tc3V9,V3Tc,111,"{""H"": ""hollow"", ""O"": ""hollow""}",-5.800486613874568,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDk0,Os3V9,V3Os,111,"{""H"": ""hollow"", ""O"": ""hollow""}",-11.60745470767256,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTM3,Ir9Rh3,Ir3Rh,111,"{""NH"": ""bridge|A_A|B""}",0.06538188052854821,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3OTg0,Al3V9,V3Al,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-12.105259628040812,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDM0,Ir6Rh6,IrRh,101,"{""NH"": ""top-tilt|A""}",0.8902591994292379,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE4MDc0,In3V9,V3In,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-12.027448131544816,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODY3,Os9Ru3,Os3Ru,111,"{""NH"": ""hollow|A_A_B|HCP""}",-1.0102978654731487,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDA0,Rh6Sc6,RhSc,101,"{""C"": ""bridge"", ""H"": ""hollow"", ""O"": ""hollow""}",-3.3820409948161796,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMDg1,Pt3Sc9,Sc3Pt,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-4.339076794007838,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExMjAz,Cu3Tc9,Tc3Cu,111,"{""S"": ""hollow|A_A_B|HCP""}",-1.9591746034929542,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE2ODMw,Nb9Pt3,Nb3Pt,111,"{""O"": ""hollow"", ""S"": ""hollow""}",-10.59277934646002,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MDYx,Hg3Nb9,Nb3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow"", ""O"": ""hollow""}",-7.512957369406195,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3MTk3,Nb6Tl6,NbTl,101,"{""H"": ""bridge"", ""O"": ""bridge"", ""S"": ""top""}",-11.907328919654901,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDE3NDUz,Tc3V9,V3Tc,111,"{""C"": ""bridge"", ""S"": ""hollow""}",-7.784660315767837,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNDEy,Hg3Sc9,Sc3Hg,111,"{""C"": ""hollow"", ""H"": ""hollow""}",-3.842639109813774,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNTg4,In6Sc6,InSc,101,"{""C"": ""hollow"", ""H"": ""bridge"", ""S"": ""hollow""}",-1.6352060713364835,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzAz,Sc9Sn3,Sc3Sn,111,"{""N"": ""hollow"", ""O"": ""hollow""}",-12.55317819020388,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExNzc2,Ti3Zr9,Zr3Ti,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-5.011527505216861,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
UmVhY3Rpb246NDExODY4,Nb3Zr9,Zr3Nb,111,"{""H"": ""hollow"", ""N"": ""hollow""}",-5.0762716869114115,MamunHighT2019,High-Throughput Calculations of Catalytic Properties of Bimetallic Alloy Surfaces,10.1038/s41597-019-0080-z
